172;3028;2;86
173;3576;2;5
174;9811;2;69
175;5483;2;28
176;1981;2;15
177;7583;2;26
178;8164;2;67
179;1460;2;84
180;7554;2;74
181;4486;2;8
182;8666;2;27
183;5649;2;61
184;2420;2;94
185;595;2;84
186;2907;2;21
187;3043;2;88
188;8000;2;28
189;352;2;85
190;279;2;89
191;8464;2;57
192;8212;2;27
193;720;2;31
194;8934;2;76
195;3276;2;80
196;1114;2;42
197;9204;2;7
198;7256;2;17
199;8148;2;58
200;494;2;25
201;5904;3;27
202;9261;3;1
203;7980;3;66
204;5017;3;45
205;1721;3;47
206;3537;3;15
207;7716;3;72
208;5759;3;75
209;856;3;37
210;7542;3;27
211;6997;3;48
212;6054;3;26
213;5564;3;34
214;847;3;77
215;4184;3;58
216;9111;3;43
217;2178;3;62
218;1803;3;9
219;2172;3;94
220;7049;3;37
221;2901;3;3
222;4907;3;56
223;5559;3;84
224;704;3;60
225;3229;3;80
226;6901;3;62
227;7084;3;39
228;1532;3;84
229;303;3;40
230;9790;3;100
231;3124;3;36
232;5964;3;69
233;8313;3;39
234;548;3;94
235;5349;3;98
236;2376;3;71
237;5043;3;28
238;4193;3;97
239;5111;3;26
240;8092;3;59
241;96;3;1
242;3003;3;72
243;1287;3;50
244;3998;3;28
245;1389;3;99
246;2367;3;47
247;3739;3;99
248;487;3;62
249;1162;3;11
250;3614;3;99
251;6980;3;32
252;736;3;91
253;9955;3;44
254;2756;3;50
255;1335;3;61
256;3091;3;8
257;833;3;7
258;4525;3;10
259;1085;3;7
260;6630;3;11
261;4168;3;79
262;2845;3;97
263;1611;3;40
264;1346;3;36
265;4554;3;20
266;306;3;55
267;5523;3;54
268;3651;3;16
269;795;3;15
270;7689;3;91
271;2767;3;14
272;6916;3;15
273;9733;3;87
274;7862;3;69
275;5914;3;36
276;4507;3;56
277;3133;3;48
278;9763;3;83
279;1790;3;41
280;3269;3;70
281;692;3;38
282;7040;3;43
283;7065;3;94
284;9989;3;78
285;9023;3;100
286;9780;3;29
287;3307;3;5
288;101;3;96
289;7963;3;58
290;2225;3;36
291;1135;3;46
292;8888;3;96
293;2767;3;6
294;4002;3;10
295;6591;3;63
296;3538;3;64
297;1487;3;52
298;5396;3;81
299;5656;3;46
300;4789;3;26
301;1656;4;13
302;5030;4;40
303;8240;4;71
304;2937;4;76
305;5659;4;84
306;8945;4;21
307;2480;4;2
308;8400;4;86
309;9684;4;48
310;4004;4;44
311;2208;4;17
312;9343;4;99
313;638;4;1
314;9673;4;9
315;7799;4;79
316;5721;4;29
317;1001;4;87
318;4485;4;8
319;3692;4;30
320;5745;4;99
321;102;4;82
322;4976;4;37
323;5143;4;16
324;4212;4;65
325;6536;4;100
326;3871;4;51
327;6179;4;13
328;2047;4;28
329;8316;4;82
330;5163;4;22
331;5036;4;92
332;2941;4;50
333;145;4;21
334;4524;4;54
335;3480;4;39
336;3685;4;19
337;5844;4;11
338;8788;4;68
339;2845;4;68
340;2287;4;64
341;4522;4;3
342;3994;4;55
343;3633;4;74
344;9309;4;46
345;7089;4;30
346;2475;4;15
347;2395;4;86
348;99;4;72
349;1443;4;90
350;6523;4;14
351;6965;4;1
352;3656;4;90
353;1746;4;13
354;2053;4;77
355;9428;4;80
356;9239;4;69
357;3990;4;15
358;450;4;90
359;4801;4;19
360;5355;4;85
361;2467;4;30
362;6965;4;40
363;6583;4;37
364;2953;4;6
365;2835;4;79
366;5674;4;44
367;2300;4;2
368;2194;4;21
369;6378;4;17
370;8396;4;25
371;8390;4;34
372;4039;4;4
373;4964;4;83
374;2127;4;71
375;6340;4;35
376;4760;4;64
377;1418;4;45
378;9285;4;93
379;1802;4;100
380;2636;4;75
381;6878;4;80
382;3111;4;71
383;6397;4;8
384;2586;4;60
385;6567;4;17
386;9913;4;27
387;1525;4;1
388;5261;4;17
389;2984;4;17
390;2998;4;95
391;3298;4;61
392;8804;4;23
393;9334;4;90
394;8135;4;78
395;9089;4;3
396;2122;4;25
397;3112;4;14
398;1449;4;94
399;6239;4;41
400;573;4;32
401;5556;5;47
402;1110;5;18
403;1534;5;27
404;9086;5;71
405;8153;5;73
406;3107;5;94
407;132;5;45
408;582;5;44
409;3304;5;53
410;3182;5;92
411;1104;5;90
412;741;5;57
413;7169;5;77
414;6419;5;95
415;1510;5;86
416;7678;5;26
417;3615;5;86
418;8864;5;41
419;1718;5;88
420;1090;5;7
421;1085;5;97
422;3912;5;55
423;5261;5;90
424;9430;5;5
425;3314;5;95
426;4613;5;95
427;4562;5;6
428;2662;5;13
429;2619;5;93
430;4765;5;25
431;1066;5;5
432;4163;5;86
433;2186;5;90
434;4761;5;26
435;6229;5;42
436;1115;5;70
437;8831;5;52
438;7976;5;76
439;7692;5;88
440;4407;5;99
441;1484;5;54
442;6068;5;41
443;1670;5;44
444;7643;5;94
445;8326;5;4
446;1703;5;21
447;7404;5;38
448;1537;5;79
449;1951;5;85
450;4206;5;22
451;8817;5;26
452;1687;5;49
453;7706;5;36
454;2421;5;59
455;7232;5;52
456;8027;5;7
457;9180;5;7
458;997;5;14
459;9627;5;23
460;8001;5;100
461;9473;5;70
462;2151;5;77
463;8983;5;59
464;2153;5;94
465;8931;5;27
466;4679;5;29
467;969;5;44
468;2392;5;99
469;5363;5;28
470;7901;5;11
471;1940;5;77
472;5816;5;12
473;7741;5;48
474;469;5;41
475;2562;5;41
476;2547;5;17
477;695;5;87
478;1402;5;66
479;8226;5;58
480;7156;5;53
481;4806;5;35
482;9514;5;87
483;8158;5;46
484;8009;5;37
485;2037;5;11
486;4929;5;38
487;1309;5;26
488;1329;5;80
489;618;5;78
490;2336;5;88
491;3775;5;22
492;1390;5;94
493;837;5;50
494;8690;5;11
495;4410;5;64
496;8307;5;56
497;6240;5;5
498;1235;5;30
499;4332;5;17
500;667;5;67
501;6302;6;46
502;2032;6;1
503;6663;6;33
504;1392;6;98
505;413;6;35
506;4877;6;11
507;6325;6;100
508;6924;6;48
509;870;6;20
510;6108;6;100
511;1110;6;27
512;1459;6;36
513;8047;6;65
514;6777;6;48
515;6205;6;55
516;885;6;27
517;3547;6;97
518;5278;6;2
519;5797;6;74
520;8227;6;99
521;6109;6;37
522;560;6;32
523;1904;6;93
524;8915;6;13
525;1917;6;56
526;3539;6;51
527;1163;6;92
528;7963;6;22
529;2827;6;3
530;1508;6;3
531;2101;6;86
532;9993;6;49
533;8609;6;65
534;567;6;86
535;2037;6;29
536;599;6;68
537;4814;6;66
538;7877;6;88
539;6079;6;42
540;486;6;82
541;9546;6;39
542;2494;6;43
543;218;6;53
544;1262;6;34
545;1918;6;61
546;882;6;24
547;4425;6;46
548;6827;6;100
549;2370;6;86
550;1214;6;52
551;8917;6;82
552;591;6;9
553;5490;6;1
554;8245;6;77
555;9344;6;88
556;4846;6;73
557;4781;6;40
558;663;6;92
559;7388;6;57
560;4620;6;28
561;7048;6;62
562;7471;6;19
563;7093;6;100
564;168;6;24
565;2646;6;19
566;4343;6;79
567;2634;6;58
568;7870;6;65
569;6283;6;4
570;8135;6;26
571;7432;6;52
572;6888;6;71
573;2642;6;62
574;1473;6;1
575;5698;6;10
576;279;6;77
577;3636;6;70
578;9367;6;82
579;6968;6;26
580;9218;6;51
581;2631;6;67
582;1953;6;32
583;8818;6;31
584;6457;6;5
585;4455;6;97
586;1390;6;29
587;1452;6;44
588;3963;6;96
589;8454;6;74
590;6923;6;83
591;90;6;85
592;5415;6;35
593;1348;6;68
594;5133;6;9
595;1624;6;73
596;1070;6;20
597;518;6;77
598;7218;6;86
599;558;6;76
600;1857;6;35
601;495;7;17
602;9203;7;68
603;6390;7;4
604;2400;7;3
605;1565;7;19
606;691;7;4
607;4735;7;81
608;9791;7;19
609;7990;7;99
610;3048;7;12
611;8249;7;84
612;5598;7;66
613;8825;7;44
614;9086;7;82
615;9855;7;59
616;9485;7;17
617;9371;7;39
618;155;7;98
619;5013;7;30
620;3618;7;10
621;3293;7;9
622;4426;7;11
623;1234;7;42
624;1081;7;43
625;1311;7;11
626;4762;7;100
627;2673;7;51
628;2091;7;90
629;4631;7;87
630;553;7;23
631;6242;7;81
632;4118;7;34
633;8985;7;20
634;3532;7;24
635;6237;7;20
636;1317;7;84
637;2352;7;67
638;8328;7;9
639;53;7;42
640;9504;7;97
641;3823;7;3
642;3851;7;96
643;1317;7;24
644;503;7;20
645;6231;7;47
646;1843;7;14
647;5401;7;21
648;9226;7;16
649;3235;7;70
650;9470;7;76
651;99;7;83
652;3136;7;42
653;3380;7;95
654;5989;7;28
655;4631;7;98
656;2470;7;44
657;9990;7;83
658;313;7;77
659;9955;7;52
660;1162;7;41
661;8038;7;68
662;7860;7;73
663;986;7;28
664;2082;7;59
665;241;7;98
666;481;7;50
667;2083;7;21
668;8780;7;90
669;9170;7;46
670;696;7;55
671;705;7;87
672;3520;7;96
673;2559;7;71
674;5352;7;9
675;1650;7;13
676;6785;7;97
677;7806;7;9
678;4983;7;51
679;7704;7;15
680;2713;7;40
681;5262;7;36
682;433;7;64
683;9871;7;1
684;1861;7;19
685;8447;7;48
686;345;7;63
687;6664;7;31
688;9197;7;89
689;74;7;72
690;9489;7;11
691;6855;7;22
692;509;7;100
693;793;7;17
694;7815;7;14
695;2430;7;1
696;1526;7;70
697;5913;7;28
698;4904;7;75
699;1259;7;98
700;2357;7;54
701;8603;8;39
702;7757;8;7
703;1802;8;33
704;4752;8;80
705;8812;8;67
706;5620;8;10
707;7718;8;92
708;3377;8;43
709;9525;8;24
710;8609;8;1
711;6436;8;5
712;6907;8;54
713;7042;8;47
714;2372;8;48
715;6011;8;47
716;7849;8;19
717;9268;8;71
718;5081;8;7
719;406;8;5
720;7900;8;77
721;7842;8;15
722;1635;8;94
723;3143;8;46
724;7883;8;46
725;3092;8;61
726;1620;8;21
727;2536;8;94
728;9202;8;75
729;5781;8;30
730;6929;8;5
731;3683;8;10
732;4285;8;63
733;1486;8;2
734;3255;8;47
735;1032;8;92
736;1488;8;84
737;5084;8;94
738;5346;8;6
739;9617;8;70
740;9456;8;75
741;355;8;15
742;7453;8;73
743;20;8;52
744;2185;8;85
745;6335;8;96
746;482;8;88
747;4295;8;14
748;8474;8;80
749;2463;8;31
750;9977;8;16
751;2491;8;29
752;1212;8;73
753;5456;8;2
754;5737;8;18
755;9350;8;86
756;7987;8;63
757;838;8;60
758;6796;8;59
759;9175;8;9
760;4546;8;75
761;6790;8;55
762;3548;8;49
763;23;8;11
764;5439;8;66
765;1446;8;74
766;8855;8;47
767;2039;8;66
768;8790;8;2
769;477;8;21
770;9090;8;76
771;7373;8;9
772;2357;8;96
773;492;8;2
774;4769;8;96
775;6718;8;87
776;4488;8;19
777;9155;8;50
778;5095;8;69
779;8761;8;18
780;3282;8;67
781;3017;8;64
782;234;8;69
783;1236;8;39
784;8635;8;23
785;8707;8;78
786;4264;8;14
787;2001;8;27
788;4863;8;92
789;1605;8;47
790;9335;8;1
791;8035;8;19
792;1130;8;29
793;2856;8;91
794;4203;8;87
795;3635;8;69
796;4393;8;24
797;7830;8;7
798;4422;8;72
799;1372;8;32
800;3601;8;17
801;6986;9;32
802;1335;9;26
803;9248;9;32
804;4009;9;14
805;5452;9;15
806;9831;9;26
807;3307;9;59
808;9517;9;71
809;7925;9;12
810;5062;9;92
811;1112;9;57
812;8954;9;89
813;1173;9;21
814;9758;9;71
815;7406;9;92
816;3704;9;51
817;7844;9;20
818;6665;9;7
819;1046;9;48
820;6340;9;6
821;8474;9;61
822;4956;9;20
823;2650;9;34
824;2273;9;89
825;6944;9;24
826;8269;9;64
827;8475;9;36
828;9004;9;64
829;3988;9;18
830;7236;9;98
831;1970;9;29
832;748;9;81
833;7918;9;80
834;5308;9;57
835;1677;9;61
836;856;9;41
837;2172;9;23
838;832;9;62
839;8682;9;1
840;1130;9;40
841;9178;9;90
842;2548;9;60
843;5125;9;16
844;4699;9;51
845;7956;9;29
846;5705;9;85
847;6251;9;9
848;1982;9;30
849;1564;9;62
850;5524;9;98
851;6291;9;19
852;3619;9;66
853;4600;9;85
854;5358;9;69
855;6374;9;73
856;1054;9;16
857;1703;9;19
858;4381;9;28
859;7917;9;32
860;5032;9;33
861;7336;9;48
862;8540;9;33
863;1453;9;46
864;2262;9;55
865;9936;9;1
866;8932;9;78
867;7892;9;69
868;3032;9;65
869;9690;9;91
870;1709;9;67
871;6654;9;7
872;1872;9;75
873;695;9;52
874;5966;9;41
875;9037;9;62
876;570;9;5
877;5238;9;35
878;6317;9;31
879;3882;9;23
880;1665;9;65
881;9086;9;69
882;4776;9;29
883;1143;9;70
884;3278;9;79
885;9237;9;95
886;6324;9;67
887;4276;9;62
888;7214;9;65
889;4100;9;32
890;1718;9;42
891;751;9;86
892;2171;9;64
893;1808;9;1
894;7518;9;4
895;1650;9;25
896;6616;9;51
897;512;9;74
898;7446;9;48
899;1185;9;67
900;2178;9;10
901;9177;10;27
902;1570;10;13
903;4095;10;45
904;7495;10;39
905;1971;10;92
906;480;10;56
907;70;10;52
908;2764;10;16
909;1551;10;71
910;8672;10;57
911;8512;10;6
912;1784;10;78
913;1133;10;95
914;4534;10;70
915;9164;10;56
916;8080;10;99
917;4961;10;72
918;6853;10;89
919;347;10;43
920;8135;10;83
921;7799;10;12
922;361;10;89
923;2269;10;30
924;8430;10;76
925;517;10;43
926;7896;10;42
927;6146;10;70
928;8729;10;31
929;6666;10;50
930;748;10;55
931;4517;10;17
932;5673;10;67
933;9323;10;2
934;2121;10;100
935;4126;10;24
936;5851;10;93
937;8025;10;1
938;6803;10;52
939;3962;10;47
940;6739;10;75
941;8339;10;63
942;4322;10;92
943;1301;10;17
944;399;10;92
945;1460;10;5
946;6868;10;89
947;5790;10;18
948;1411;10;47
949;1161;10;72
950;2565;10;15
951;2684;10;91
952;1899;10;88
953;1656;10;22
954;780;10;77
955;7189;10;3
956;8146;10;88
957;3154;10;48
958;1166;10;26
959;2765;10;16
960;5742;10;46
961;9027;10;45
962;4831;10;80
963;2792;10;73
964;4515;10;14
965;5224;10;60
966;1876;10;20
967;1068;10;79
968;8942;10;72
969;3667;10;52
970;3377;10;59
971;5042;10;84
972;1068;10;16
973;482;10;27
974;333;10;50
975;7556;10;97
976;9428;10;52
977;5146;10;23
978;5442;10;3
979;2422;10;60
980;8810;10;60
981;2088;10;74
982;2845;10;22
983;7280;10;45
984;3034;10;59
985;2232;10;68
986;5750;10;58
987;1016;10;87
988;9860;10;25
989;4244;10;23
990;2258;10;23
991;1988;10;20
992;1492;10;47
993;4888;10;30
994;2614;10;30
995;3567;10;30
996;665;10;13
997;5826;10;47
998;1558;10;56
999;3131;10;96
1000;8480;10;48
1001;2779;11;49
1002;1611;11;29
1003;3303;11;57
1004;2635;11;99
1005;8134;11;51
1006;7848;11;99
1007;4038;11;27
1008;646;11;54
1009;5345;11;10
1010;6126;11;47
1011;6109;11;21
1012;2384;11;75
1013;3889;11;4
1014;3748;11;68
1015;8104;11;66
1016;5790;11;55
1017;1587;11;29
1018;6942;11;47
1019;9424;11;28
1020;2779;11;38
1021;742;11;56
1022;841;11;62
1023;8673;11;18
1024;4748;11;23
1025;479;11;78
1026;9186;11;48
1027;1233;11;69
1028;7141;11;88
1029;8210;11;89
1030;3099;11;8
1031;4811;11;60
1032;1968;11;34
1033;188;11;1
1034;4122;11;63
1035;6093;11;74
1036;9312;11;33
1037;8164;11;88
1038;6384;11;55
1039;918;11;77
1040;6324;11;83
1041;4534;11;96
1042;6699;11;42
1043;7609;11;98
1044;1819;11;34
1045;2080;11;93
1046;1396;11;33
1047;8391;11;58
1048;384;11;69
1049;3716;11;15
1050;1541;11;23
1051;649;11;45
1052;8083;11;34
1053;5827;11;38
1054;3386;11;49
1055;7681;11;4
1056;1680;11;33
1057;2518;11;82
1058;6552;11;100
1059;9272;11;5
1060;826;11;31
1061;9316;11;97
1062;5418;11;50
1063;8447;11;80
1064;5491;11;53
1065;4612;11;51
1066;1340;11;67
1067;4741;11;63
1068;7429;11;35
1069;9238;11;19
1070;945;11;27
1071;5093;11;42
1072;5454;11;95
1073;6976;11;40
1074;2972;11;78
1075;7383;11;81
1076;7637;11;46
1077;1766;11;3
1078;4397;11;86
1079;4211;11;58
1080;6996;11;32
1081;636;11;77
1082;1562;11;66
1083;7227;11;80
1084;1422;11;9
1085;1321;11;85
1086;9803;11;50
1087;2425;11;41
1088;2709;11;77
1089;4178;11;20
1090;1688;11;9
1091;2231;11;93
1092;8388;11;78
1093;5970;11;86
1094;1258;11;36
1095;228;11;62
1096;875;11;22
1097;6020;11;88
1098;2450;11;52
1099;1074;11;38
1100;8467;11;2
1101;5002;12;92
1102;1458;12;56
1103;9025;12;37
1104;4233;12;89
1105;2592;12;90
1106;240;12;100
1107;3216;12;93
1108;7808;12;87
1109;4798;12;90
1110;6596;12;49
1111;9254;12;88
1112;9434;12;15
1113;6494;12;42
1114;7005;12;71
1115;2015;12;77
1116;4139;12;59
1117;1488;12;29
1118;1676;12;6
1119;3960;12;72
1120;1244;12;75
1121;5391;12;50
1122;1860;12;78
1123;3768;12;92
1124;3318;12;80
1125;6311;12;74
1126;9840;12;87
1127;533;12;10
1128;400;12;88
1129;9358;12;36
1130;8930;12;21
1131;3048;12;71
1132;4018;12;39
1133;7080;12;51
1134;198;12;29
1135;819;12;20
1136;5875;12;7
1137;2895;12;37
1138;3207;12;49
1139;9188;12;98
1140;1791;12;69
1141;6083;12;81
1142;2193;12;1
1143;2843;12;16
1144;7577;12;97
1145;1264;12;82
1146;3121;12;80
1147;7391;12;68
1148;5932;12;59
1149;8561;12;96
1150;2362;12;54
1151;2340;12;55
1152;2718;12;50
1153;3371;12;2
1154;665;12;88
1155;5487;12;81
1156;8061;12;65
1157;4713;12;61
1158;1797;12;100
1159;3068;12;40
1160;5025;12;31
1161;2424;12;4
1162;1870;12;32
1163;2863;12;85
1164;2434;12;56
1165;9175;12;94
1166;4420;12;69
1167;4212;12;62
1168;1210;12;76
1169;9490;12;97
1170;8410;12;80
1171;2824;12;45
1172;2255;12;18
1173;661;12;68
1174;9509;12;8
1175;9010;12;77
1176;2522;12;83
1177;3571;12;65
1178;93;12;39
1179;9548;12;68
1180;3570;12;24
1181;5958;12;82
1182;535;12;57
1183;2251;12;69
1184;7486;12;88
1185;4657;12;53
1186;1493;12;17
1187;7921;12;40
1188;8857;12;61
1189;4896;12;41
1190;5411;12;28
1191;6082;12;66
1192;292;12;12
1193;7920;12;71
1194;3831;12;69
1195;2114;12;31
1196;4936;12;79
1197;2897;12;21
1198;8200;12;52
1199;6038;12;61
1200;1580;12;93
1201;6198;13;14
1202;1757;13;4
1203;4571;13;36
1204;6678;13;31
1205;9228;13;3
1206;9951;13;85
1207;3928;13;29
1208;6406;13;44
1209;6975;13;89
1210;9969;13;89
1211;1052;13;21
1212;10;13;55
1213;8918;13;80
1214;9508;13;37
1215;933;13;8
1216;5490;13;2
1217;2014;13;82
1218;7305;13;40
1219;3533;13;17
1220;8384;13;85
1221;4988;13;39
1222;6411;13;86
1223;8606;13;14
1224;2694;13;37
1225;2406;13;71
1226;7233;13;79
1227;9803;13;12
1228;669;13;39
1229;3590;13;31
1230;1719;13;97
1231;2191;13;27
1232;3432;13;83
1233;6830;13;28
1234;8694;13;63
1235;3346;13;29
1236;4481;13;40
1237;2473;13;73
1238;8902;13;49
1239;8383;13;79
1240;1498;13;46
1241;826;13;18
1242;3086;13;9
1243;8124;13;96
1244;5613;13;45
1245;7555;13;38
1246;2438;13;67
1247;6464;13;41
1248;7036;13;1
1249;9138;13;28
1250;2769;13;70
1251;4710;13;29
1252;5672;13;23
1253;1375;13;93
1254;2225;13;17
1255;9834;13;69
1256;8188;13;20
1257;2417;13;18
1258;3729;13;77
1259;1289;13;100
1260;3954;13;27
1261;1353;13;59
1262;7703;13;26
1263;3213;13;19
1264;5133;13;42
1265;5185;13;25
1266;1553;13;90
1267;4303;13;92
1268;2965;13;49
1269;6842;13;89
1270;5965;13;19
1271;7642;13;32
1272;5455;13;21
1273;3181;13;18
1274;8007;13;28
1275;6658;13;73
1276;504;13;40
1277;9886;13;30
1278;6684;13;27
1279;1826;13;96
1280;4453;13;84
1281;1499;13;93
1282;684;13;99
1283;5020;13;69
1284;6528;13;6
1285;681;13;28
1286;5979;13;40
1287;2357;13;45
1288;7231;13;65
1289;6211;13;85
1290;2349;13;12
1291;4254;13;90
1292;25;13;4
1293;3955;13;81
1294;1557;13;30
1295;1690;13;53
1296;8610;13;52
1297;341;13;10
1298;6890;13;82
1299;8894;13;85
1300;8176;13;15
1301;521;14;7
1302;1919;14;91
1303;8139;14;56
1304;5094;14;85
1305;8208;14;75
1306;9160;14;58
1307;1881;14;75
1308;637;14;31
1309;9317;14;59
1310;4191;14;47
1311;4206;14;5
1312;9392;14;25
1313;8266;14;100
1314;918;14;45
1315;4792;14;24
1316;4210;14;7
1317;3618;14;33
1318;76;14;10
1319;4672;14;42
1320;311;14;58
1321;9551;14;21
1322;7461;14;40
1323;1631;14;33
1324;9556;14;100
1325;835;14;10
1326;7177;14;53
1327;8782;14;43
1328;6010;14;4
1329;801;14;51
1330;5642;14;86
1331;1020;14;8
1332;5317;14;32
1333;1363;14;12
1334;4832;14;42
1335;3338;14;93
1336;1295;14;19
1337;7932;14;1
1338;2547;14;84
1339;1072;14;78
1340;3069;14;55
1341;9111;14;24
1342;989;14;77
1343;6550;14;6
1344;1451;14;66
1345;7499;14;96
1346;7432;14;71
1347;6480;14;56
1348;4815;14;93
1349;2334;14;62
1350;2410;14;81
1351;2831;14;73
1352;8408;14;38
1353;6420;14;9
1354;6872;14;17
1355;8520;14;21
1356;2206;14;95
1357;9064;14;31
1358;7838;14;39
1359;2258;14;83
1360;9151;14;35
1361;2265;14;11
1362;4765;14;93
1363;6473;14;31
1364;1386;14;22
1365;7203;14;16
1366;1504;14;22
1367;2727;14;41
1368;529;14;79
1369;3332;14;44
1370;8155;14;11
1371;864;14;25
1372;8362;14;65
1373;5898;14;30
1374;6043;14;80
1375;7925;14;30
1376;244;14;72
1377;452;14;1
1378;6537;14;98
1379;4672;14;43
1380;5513;14;16
1381;9020;14;99
1382;3914;14;91
1383;2868;14;9
1384;3481;14;94
1385;635;14;21
1386;9350;14;67
1387;2789;14;28
1388;2418;14;72
1389;811;14;52
1390;7285;14;39
1391;8632;14;88
1392;1503;14;93
1393;7730;14;94
1394;2623;14;36
1395;172;14;36
1396;1645;14;2
1397;6258;14;100
1398;3785;14;85
1399;619;14;43
1400;2863;14;24
1401;5273;15;78
1402;6261;15;38
1403;1865;15;87
1404;2183;15;65
1405;1206;15;59
1406;16;15;13
1407;8217;15;10
1408;1260;15;79
1409;9858;15;17
1410;949;15;43
1411;218;15;5
1412;6475;15;40
1413;3926;15;73
1414;8891;15;3
1415;3958;15;83
1416;2976;15;2
1417;4092;15;13
1418;2446;15;9
1419;9776;15;53
1420;7429;15;89
1421;4450;15;8
1422;6029;15;71
1423;5603;15;17
1424;2389;15;19
1425;555;15;40
1426;9179;15;45
1427;3593;15;66
1428;3955;15;67
1429;2573;15;85
1430;6221;15;97
1431;4106;15;76
1432;1929;15;23
1433;3761;15;93
1434;9738;15;2
1435;1241;15;11
1436;6587;15;8
1437;4618;15;51
1438;3089;15;99
1439;1662;15;36
1440;5219;15;28
1441;1690;15;75
1442;1834;15;84
1443;2833;15;94
1444;9044;15;80
1445;7506;15;40
1446;1229;15;75
1447;3078;15;10
1448;3680;15;100
1449;556;15;13
1450;6955;15;44
1451;6352;15;21
1452;7542;15;14
1453;6376;15;98
1454;4642;15;60
1455;9592;15;34
1456;2121;15;36
1457;3724;15;61
1458;4081;15;33
1459;3686;15;15
1460;5947;15;63
1461;7629;15;5
1462;5387;15;3
1463;6830;15;92
1464;865;15;29
1465;2039;15;76
1466;3121;15;70
1467;6315;15;64
1468;1773;15;85
1469;1713;15;15
1470;8453;15;28
1471;881;15;39
1472;1532;15;53
1473;6322;15;80
1474;590;15;94
1475;9139;15;47
1476;2089;15;34
1477;7922;15;19
1478;6014;15;21
1479;5777;15;64
1480;2074;15;31
1481;3625;15;6
1482;1489;15;67
1483;1831;15;100
1484;8714;15;4
1485;5851;15;95
1486;2619;15;78
1487;2592;15;80
1488;13;15;31
1489;3479;15;97
1490;787;15;8
1491;4872;15;4
1492;4616;15;40
1493;4701;15;45
1494;5811;15;27
1495;4055;15;70
1496;8859;15;1
1497;238;15;94
1498;1551;15;76
1499;4911;15;17
1500;6894;15;64
1501;4196;16;26
1502;7151;16;29
1503;4372;16;39
1504;565;16;100
1505;1570;16;43
1506;2407;16;42
1507;1362;16;24
1508;977;16;15
1509;2399;16;23
1510;1381;16;99
1511;5236;16;22
1512;9796;16;42
1513;6927;16;82
1514;1142;16;26
1515;9752;16;12
1516;4941;16;64
1517;553;16;48
